client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance
b9efcf6516,Сентябрь,35.0,,8776.375,,4,5,9.0,6.0,15,18.0,8.0,2485.16,33.746420575477345,18 г. 0 м.,Yes,17.087200020818006,"Большие траты, средние платежи",241.71462941760035
4786ee2dee,Февраль,28.0,Музыкант,,4640.68,8,6,5.0,5.0,24,9.0,4.0,1733.0,27.97224671511625,7 г. 2 м.,Yes,177.06415119028455,"Большие траты, малые платежи",408.2496922837676
4786ee2dee,Март,28.0,Музыкант,59266.03000000001,,8,6,5.0,5.0,22,9.0,4.0,1733.0,28.49228717046345,7 г. 3 м.,Yes,451.50438077029685,"Малые траты, средние платежи",156.98946270375532
4786ee2dee,Апрель,,Музыкант,58443.110000000015,4611.93,8,6,5.0,5.0,26,9.0,4.0,1733.0,36.67785061681746,7 г. 4 м.,Yes,129.49164264005293,"Большие траты, средние платежи",442.0322008339991
4786ee2dee,Май,28.0,,58897.91000000001,,8,6,5.0,5.0,26,9.0,4.0,1733.0,38.47621106278178,7 г. 5 м.,Yes,185.21998681015504,"Большие траты, средние платежи",387.2538566638971
4786ee2dee,Июнь,28.0,Музыкант,58643.13000000001,4611.4800000000005,8,6,5.0,5.0,28,9.0,8.0,1733.0,29.73359547186883,7 г. 6 м.,Yes,176.4103238259452,"Большие траты, средние платежи",398.43351964810694
4786ee2dee,Июль,28.0,Музыкант,59405.750000000015,4705.27,8,6,5.0,5.0,21,9.0,8.0,1733.0,24.928412933115823,7 г. 7 м.,NM,150.567658799342,"Большие траты, средние платежи",420.35618467471016
4786ee2dee,Август,,Музыкант,58881.320000000014,4673.360000000001,8,6,5.0,5.0,26,9.0,8.0,1733.0,34.632381160105325,7 г. 8 м.,Yes,151.29276974274202,"Большие траты, средние платежи",421.18107373131016
4786ee2dee,Сентябрь,29.0,Музыкант,59123.820000000014,4612.01,8,214,5.0,,26,9.0,8.0,1733.0,24.96732354795364,7 г. 9 м.,Yes,179.52246764365842,"Большие траты, средние платежи",396.1913758303938
ab955e9703,Февраль,46.0,,14647.005000000001,958.72125,6,7,3.0,,20,10.0,1.0,1152.71,32.47558705860564,20 г. 9 м.,No,123.56201457829157,"Малые траты, малые платежи",261.075117402562
ab955e9703,Март,46.0,Механик,15113.975,973.5712500000001,6,7,3.0,1.0,22,12.0,1.0,1152.71,35.77677462410308,20 г. 10 м.,No,13.54703096048499,"Большие траты, средние платежи",324.6801010203686
ab955e9703,Апрель,46.0,Механик,14985.445,1006.7012500000001,6,7,3.0,1.0,20,8.0,2.0,1152.71,30.294505575536625,20 г. 11 м.,No,94.41520985790272,"Малые траты, большие платежи",263.6819221229508
ab955e9703,Май,46.0,Механик,15199.535,989.28125,6,7,3.0,1.0,20,10.0,2.0,1152.71,27.73733055204309,21 г. 0 м.,NM,66.37394939794926,"Малые траты, малые платежи",318.60318258290437
ab955e9703,Июнь,46.0,Механик,14984.335000000001,965.89125,6,7,3.0,1.0,19,10.0,2.0,1152.71,33.74578372255529,21 г. 1 м.,No,99.37284175805829,"Малые траты, малые платежи",285.5942902227953
ab955e9703,Июль,47.0,Механик,15142.235,983.91125,6,7,3.0,,23,10.0,2.0,1152.71,32.44806979641036,21 г. 2 м.,No,20.511614462918207,"Большие траты, средние платежи",316.74551751793535
ab955e9703,Август,,Механик,15149.165,991.0812500000001,6,7,3.0,1.0,20,8.0,2.0,1152.71,30.761215734431502,21 г. 3 м.,No,111.53317053155823,"Малые траты, малые платежи",267.22396144929536
ab955e9703,Сентябрь,47.0,Механик,14844.435000000001,972.91125,6,7,3.0,1.0,20,8.0,2.0,1152.71,24.134405197385306,21 г. 4 м.,NM,81.56430854657756,"Малые траты, средние платежи",290.91282343427605
c83c8b957c,Февраль,48.0,Бухгалтер,21615.18,1722.87,3,5,,3.0,14,8.0,,597.77,36.89820274497698,26 г. 7 м.,No,74.59288591010605,"Большие траты, средние платежи",292.92928189345946
c83c8b957c,Март,48.0,Бухгалтер,21131.69,,3,5,4.5,3.0,14,,2.0,597.77,33.524010829472644,26 г. 8 м.,No,46.550239703345355,"Малые траты, большие платежи",345.9919281002202
c83c8b957c,Апрель,48.0,Бухгалтер,21089.52,1673.77,3,5,4.5,3.0,15,7.0,,597.77,31.55433537354769,26 г. 9 м.,No,103.14794849805237,"Малые траты, большие платежи",283.0542193055132
c83c8b957c,Май,48.0,,21360.37,1685.8799999999999,3,5,4.5,,15,5.0,2.0,597.77,36.81433948313934,26 г. 10 м.,No,64.6398831048489,"Большие траты, малые платежи",320.83228469871665
c83c8b957c,Июнь,48.0,Бухгалтер,21043.91,1728.95,3,5,4.5,3.0,15,10.0,2.0,597.77,33.12612523134517,26 г. 11 м.,No,49.06828903566181,"Большие траты, малые платежи",335.35387876790367
c83c8b957c,Июль,48.0,Бухгалтер,21214.84,,3,5,4.5,3.0,15,,5.0,597.77,28.186829379604895,27 г. 0 м.,No,36.45330731598893,"Большие траты, большие платежи",321.94886048757667
c83c8b957c,Август,48.0,Бухгалтер,21807.77,1729.24,3,5,4.5,3.0,15,7.0,5.0,597.77,35.70211339161649,27 г. 1 м.,No,39.570810645255044,"Большие траты, большие платежи",319.6813571583105
c83c8b957c,Сентябрь,48.0,Бухгалтер,21218.34,1709.6799999999998,3,5,4.5,3.0,14,7.0,5.0,597.77,33.332012404091856,27 г. 2 м.,No,11.880638571657975,,351.62152923190763
6ca063e791,Февраль,26.0,Ученый,71811.4,,2,5,4.0,2.0,12,7.0,0.0,297.94,39.19392081672913,,No,55.24067812566271,"Большие траты, большие платежи",709.1826433657377
6ca063e791,Март,26.0,Ученый,71201.49,6123.863333333333,2,5,4.0,2.0,12,10.0,0.0,297.94,34.04589606408876,26 г. 10 м.,NM,196.2301593361524,"Большие траты, малые платежи",586.953162155248
6ca063e791,Апрель,26.0,Ученый,71140.81999999999,6085.4333333333325,2,5,4.0,2.0,16,9.0,0.0,297.94,35.34148725075264,26 г. 11 м.,No,151.81804606300562,"Большие траты, малые платежи",633.8952754283948
6ca063e791,Май,26.0,Ученый,71084.79,6096.073333333333,2,5,4.0,2.0,12,5.0,0.0,297.94,40.23182744345816,27 г. 0 м.,No,,"Большие траты, малые платежи",390.3294910501959
6ca063e791,Июнь,27.0,Ученый,71728.70999999999,,2,5,4.0,2.0,12,7.0,1.0,297.94,35.982587017934854,27 г. 1 м.,NM,419.275422535174,"Малые траты, средние платежи",387.8878989562263
6ca063e791,Июль,27.0,Ученый,71613.41,6102.813333333333,2,5,4.0,,10,9.0,1.0,297.94,33.70872661022091,27 г. 2 м.,No,45.00728164171139,"Большие траты, большие платежи",714.756039849689
6ca063e791,Август,,Ученый,71805.42,6121.073333333333,2,5,4.0,2.0,12,7.0,1.0,297.94,32.29772010404534,27 г. 3 м.,No,174.76386172330882,"Большие траты, малые платежи",604.0594597680918
6ca063e791,Сентябрь,27.0,Ученый,71332.31999999999,6150.113333333333,2,5,4.0,2.0,12,7.0,1.0,297.94,29.13307681125383,27 г. 4 м.,No,185.6762107099876,"Большие траты, средние платежи",586.6371107814128
d3bb67c5b7,Февраль,36.0,Предприниматель,106178.89,9090.86,5,7,5.0,3.0,24,10.0,1.0,1049.33,30.458248892455888,30 г. 3 м.,Yes,282.3622774852648,"Большие траты, средние платежи",731.9697326788279
d3bb67c5b7,Март,36.0,Предприниматель,106965.20000000001,9099.31,5,7,5.0,3.0,25,,1.0,1049.33,28.07870359123516,30 г. 4 м.,Yes,139.93617506141328,"Большие траты, средние платежи",871.9858351026791
d3bb67c5b7,Апрель,37.0,Предприниматель,107115.41,9078.01,5,7,5.0,3.0,24,9.0,1.0,1049.33,35.75117820635492,30 г. 5 м.,Yes,550.5794977243394,"Большие траты, малые платежи",473.5325124397531
d3bb67c5b7,Май,37.0,Предприниматель,106369.79000000001,,5,7,5.0,3.0,20,9.0,1.0,1049.33,37.84493433773228,30 г. 6 м.,Yes,241.9594441543861,"Большие траты, средние платежи",778.5825660097063
d3bb67c5b7,Июнь,37.0,Предприниматель,106608.89,9068.69,5,7,5.0,,24,10.0,1.0,1049.33,29.3232499079432,,Yes,265.4934976976217,,783.1185124664709
d3bb67c5b7,Июль,37.0,Предприниматель,106557.04000000001,9009.59,5,7,5.0,3.0,22,8.0,1.0,1049.33,23.78145219299084,30 г. 8 м.,Yes,594.2986492819855,"Малые траты, малые платежи",461.5033608821069
d3bb67c5b7,Август,37.0,Предприниматель,106516.1,9006.87,5,7,5.0,3.0,24,9.0,3.0,1049.33,30.24949373303864,30 г. 9 м.,Yes,197.34365170691208,"Большие траты, большие платежи",812.2983584571804
d3bb67c5b7,Сентябрь,37.0,Предприниматель,106274.73000000001,,5,7,5.0,3.0,24,8.0,3.0,1049.33,29.111560568760147,30 г. 10 м.,Yes,815.4767928955413,"Малые траты, средние платежи",229.54521726855114
5f369e88b1,Февраль,50.0,Журналист,113509.81,,4,5,5.0,0.0,7,10.0,3.0,115.38,29.457021943196413,26 г. 11 м.,No,,"Большие траты, средние платежи",897.0308214977982
5f369e88b1,Март,50.0,Журналист,112963.15,,4,5,5.0,0.0,9,8.0,3.0,115.38,40.20800760045692,27 г. 0 м.,No,219.05327468051368,"Большие траты, большие платежи",983.2867253194863
5f369e88b1,Апрель,50.0,Журналист,112680.42,9643.140000000001,4,5,5.0,0.0,7,5.0,3.0,115.38,27.26171053495344,27 г. 1 м.,No,634.5814344181281,"Малые траты, малые платежи",622.558565581872
5f369e88b1,Май,50.0,Журналист,113206.75,9636.210000000001,4,5,5.0,0.0,12,6.0,3.0,115.38,36.886092933554615,27 г. 2 м.,NM,130.19512335935087,"Большие траты, большие платежи",1074.2748766406492
5f369e88b1,Июнь,,Журналист,112890.37999999999,9683.62,4,5,5.0,0.0,12,8.0,3.0,115.38,30.05725608625064,27 г. 3 м.,No,218.8961186154413,"Большие траты, средние платежи",994.0038813845588
5f369e88b1,Июль,51.0,Журналист,113426.22,9625.37,4,172,5.0,0.0,7,6.0,4.0,115.38,34.325554921906466,27 г. 4 м.,No,1209.517453122897,,52.40254687710308
5f369e88b1,Август,,Журналист,113463.37999999999,,4,5,5.0,,7,8.0,4.0,115.38,28.403283258429948,27 г. 5 м.,No,193.91681796852558,"Большие траты, большие платежи",1016.0531820314743
5f369e88b1,Сентябрь,51.0,Журналист,112886.90999999999,9704.42,4,5,5.0,0.0,5,8.0,4.0,115.38,34.70454243293076,27 г. 6 м.,No,138.41940322973988,"Большие траты, средние платежи",1083.0705967702602
4db8a6a796,Февраль,,Ученый,22780.27,1946.445,4,4,10.0,1.0,7,19.0,7.0,859.23,36.66688947544443,27 г. 9 м.,Yes,61.05135406362435,"Малые траты, большие платежи",384.9395862758898
4db8a6a796,Март,19.0,Ученый,22175.29,,4,4,10.0,1.0,7,20.0,,859.23,33.93789262133722,27 г. 10 м.,Yes,189.62628490504474,"Малые траты, малые платежи",271.36465543446946
4db8a6a796,Апрель,19.0,Ученый,22615.550000000003,1910.815,4,4,10.0,1.0,5,18.0,7.0,859.23,26.05951313739184,27 г. 11 м.,Yes,105.95454389888883,,328.1663964406253
4db8a6a796,Май,19.0,Ученый,22989.86,1911.995,4,4,10.0,,7,21.0,7.0,859.23,24.872295495056377,28 г. 0 м.,Yes,139.8026029796941,"Малые траты, малые платежи",329.70833735982
4db8a6a796,Июнь,19.0,Ученый,22754.52,1924.925,4,4,10.0,1.0,7,20.0,7.0,859.23,35.29480608937489,28 г. 1 м.,Yes,197.1240957229344,"Малые траты, средние платежи",260.70684461657976
4db8a6a796,Июль,19.0,Ученый,22799.870000000003,1960.405,4,4,10.0,,7,20.0,7.0,859.23,35.441131413387225,28 г. 2 м.,Yes,,"Большие траты, средние платежи",353.94810386637977
4db8a6a796,Август,19.0,Ученый,,,4,4,10.0,1.0,7,20.0,7.0,859.23,27.060987695670075,28 г. 3 м.,Yes,30.12164095143834,"Большие траты, средние платежи",394.6292993880757
4db8a6a796,Сентябрь,19.0,,22714.65,1965.095,4,4,10.0,1.0,7,19.0,7.0,859.23,29.188728347343787,28 г. 4 м.,Yes,76.95474083350643,"Малые траты, большие платежи",371.7661995060077
f9118079a4,Февраль,30.0,Бухгалтер,121022.98,10227.91,3,4,1.0,2.0,13,7.0,2.0,42.69,30.07050253583272,,No,224.6884910964608,"Большие траты, большие платежи",928.8216365139078
f9118079a4,Март,,Бухгалтер,120935.31,10183.34,3,4,1.0,2.0,9,10.0,2.0,42.69,34.18858519412217,28 г. 6 м.,No,842.4921264345122,"Малые траты, средние платежи",358.31800117585675
f9118079a4,Апрель,30.0,Бухгалтер,121026.65999999999,,3,4,1.0,2.0,10,8.0,2.0,,31.74502980571514,28 г. 7 м.,NM,380.26127462505343,"Большие траты, средние платежи",788.5988529853155
f9118079a4,Май,30.0,Бухгалтер,121082.78,10196.990000000002,3,4,1.0,2.0,10,6.0,6.0,42.69,36.17112742035804,28 г. 8 м.,NM,,"Большие траты, средние платежи",955.9746647069175
f9118079a4,Июнь,30.0,Бухгалтер,120260.84,10157.740000000002,3,4,1.0,2.0,11,7.0,6.0,42.69,26.408004406001865,28 г. 9 м.,No,534.0784557499845,"Малые траты, средние платежи",663.4116718603843
f9118079a4,Июль,30.0,Бухгалтер,120987.14,10164.070000000002,3,4,1.0,2.0,10,6.0,6.0,42.69,30.785617513830925,28 г. 10 м.,No,280.389807574596,"Большие траты, средние платежи",884.2503200357727
f9118079a4,Август,30.0,Бухгалтер,120571.04999999999,10218.630000000001,3,4,1.0,2.0,10,9.0,6.0,42.69,37.207162344981626,28 г. 11 м.,NM,422.90366617600114,"Большие траты, средние платежи",741.7164614343678
f9118079a4,Сентябрь,30.0,Бухгалтер,,10230.810000000001,3,4,1.0,2.0,11,7.0,6.0,42.69,32.16705678196778,29 г. 0 м.,No,311.08322356292905,"Большие траты, средние платежи",859.4169040474397
7293f102ae,Февраль,27.0,Архитектор,122223.63,,4,5,9.0,0.0,26,10.0,3.0,877.78,32.80382318963646,24 г. 8 м.,No,124.62595365753424,"Большие траты, большие платежи",1147.2937130091325
7293f102ae,Март,27.0,Архитектор,122535.12000000001,10302.976666666666,4,5,9.0,0.0,26,11.0,3.0,877.78,36.57148371815766,24 г. 9 м.,No,69.56476870250738,"Большие траты, большие платежи",1202.384897964159
7293f102ae,Апрель,27.0,Архитектор,123141.49,10330.816666666666,1151,5,9.0,0.0,26,10.0,3.0,877.78,28.657747007534603,24 г. 10 м.,NM,253.2357509819447,"Большие траты, средние платежи",1025.943915684722
7293f102ae,Май,,,122530.21,10352.616666666667,4,5,9.0,0.0,26,,3.0,877.78,30.62146281441856,24 г. 11 м.,No,127.86281048044106,"Большие траты, большие платежи",1151.0568561862253
7293f102ae,Июнь,27.0,,123026.47,10352.196666666667,4,5,9.0,0.0,26,,3.0,877.78,36.10774513995085,25 г. 0 м.,No,202.4643925084104,"Большие траты, большие платежи",1074.0152741582563
7293f102ae,Июль,27.0,Архитектор,122481.29000000001,10331.216666666667,4,5,9.0,0.0,26,8.0,3.0,877.78,25.337896710990574,25 г. 1 м.,No,1069.7793594676316,"Малые траты, средние платежи",240.67030719903494
7293f102ae,Август,27.0,Архитектор,122405.51000000001,10306.186666666666,4,5,9.0,0.0,26,,7.0,877.78,43.194907985897856,25 г. 2 м.,No,520.5035429660859,,793.5361237005807
7293f102ae,Сентябрь,27.0,Архитектор,123009.78,,4,5,9.0,0.0,26,10.0,7.0,877.78,35.248505686399696,25 г. 3 м.,No,789.8439999693179,"Малые траты, средние платежи",525.9556666973488
8a4833c76c,Февраль,45.0,Учитель,21799.75,1537.250833333333,5,3,6.0,3.0,21,9.0,0.0,1228.86,33.60769490349899,28 г. 1 м.,Yes,207.91467670955385,"Малые траты, малые платежи",190.57455849633902
8a4833c76c,Март,45.0,Учитель,22196.8,,5,3,6.0,3.0,19,9.0,0.0,1228.86,28.983925424611986,28 г. 2 м.,Yes,135.63808049639792,"Малые траты, малые платежи",254.7511547094949
8a4833c76c,Апрель,45.0,Учитель,21433.91,1580.1608333333331,5,3,6.0,3.0,18,6.0,0.0,1228.86,25.13441398422176,28 г. 3 м.,Yes,110.46635038297238,"Малые траты, средние платежи",275.58288482292045
8a4833c76c,Май,45.0,Учитель,21434.53,1579.1308333333332,5,3,6.0,3.0,19,9.0,0.0,1228.86,26.820970227145036,28 г. 4 м.,Yes,104.63260109811243,"Малые траты, малые платежи",292.71663410778046
8a4833c76c,Июнь,45.0,Учитель,21600.91,1531.440833333333,5,3,6.0,3.0,19,9.0,4.0,1228.86,29.034691333610063,,Yes,19.397744739708315,"Большие траты, большие платежи",319.7814904661845
8a4833c76c,Июль,45.0,Учитель,21701.91,1527.750833333333,5,3,6.0,3.0,19,9.0,4.0,1228.86,27.92727349233032,28 г. 6 м.,Yes,128.13093148424502,,248.5983037216478
8a4833c76c,Август,46.0,Учитель,21472.84,1582.440833333333,5,3,6.0,,16,9.0,4.0,1228.86,31.523460601462908,28 г. 7 м.,Yes,132.25187452504653,"Малые траты, большие платежи",238.11736068084633
8a4833c76c,Сентябрь,46.0,Учитель,1724197.52,1512.210833333333,5,3,6.0,3.0,19,9.0,4.0,1228.86,25.31678276208158,28 г. 8 м.,Yes,151.51663020441836,"Малые траты, малые платежи",237.70260500147444
ff989215f1,Февраль,43.0,Музыкант,107407.74,9021.76333333333,4,3,7.0,2.0,5,,0.0,787.15,38.4620456563664,31 г. 5 м.,No,,"Большие траты, малые платежи",431.7768016296935
ff989215f1,Март,43.0,Музыкант,107800.93,,4,3,7.0,2.0,6,18.0,0.0,787.15,30.684829433382827,31 г. 6 м.,No,499.3724813043466,"Малые траты, большие платежи",504.2936545162258
ff989215f1,Апрель,43.0,Музыкант,107649.55,8987.85333333333,4,3,7.0,2.0,5,21.0,0.0,787.15,29.550070147560483,31 г. 7 м.,No,,"Малые траты, средние платежи",560.5078778812574
ff989215f1,Май,43.0,Музыкант,107803.12,,4,3,7.0,2.0,9,15.0,3.0,787.15,41.80797137845309,31 г. 8 м.,No,,"Большие траты, большие платежи",861.8335636044219
ff989215f1,Июнь,43.0,Музыкант,107633.31999999999,9010.903333333332,4,3,7.0,2.0,1,16.0,3.0,787.15,31.06549688578626,31 г. 9 м.,No,228.0700389746772,,745.6860968458952
ff989215f1,Июль,43.0,Музыкант,107355.86,,4,3,7.0,,8,18.0,3.0,787.15,34.7110267922066,31 г. 10 м.,NM,193.20968512169068,"Большие траты, большие платежи",774.3764506988816
ff989215f1,Август,43.0,Музыкант,107392.76,8962.663333333332,4,3,7.0,2.0,5,16.0,3.0,787.15,27.828292078302496,31 г. 11 м.,No,339.0299638075148,"Большие траты, средние платежи",641.3561720130576
ff989215f1,Сентябрь,43.0,Музыкант,107618.88,9019.083333333332,4,3,7.0,2.0,5,18.0,,787.15,40.62649517943375,32 г. 0 м.,No,118.34259773134609,"Большие траты, большие платежи",850.1435380892262
5775444bdd,Февраль,21.0,Ученый,77098.38,6626.373333333332,9,5,28.0,8.0,45,20.0,10.0,2939.44,26.66330560924669,,Yes,432.0593439134435,"Малые траты, средние платежи",99.42029083173522
5775444bdd,Март,21.0,Ученый,76710.29000000001,6656.163333333332,9,5,28.0,8.0,43,20.0,10.0,2939.44,27.5021696405718,11 г. 2 м.,Yes,771.6527517634239,"Малые траты, малые платежи",
5775444bdd,Апрель,21.0,Ученый,77386.03,6611.563333333333,9,5,28.0,8.0,47,17.0,10.0,2939.44,22.147003979144294,11 г. 3 м.,NM,,"Большие траты, большие платежи",330.6821201000562
5775444bdd,Май,21.0,Ученый,76724.84,,9,5,28.0,8.0,44,20.0,10.0,2939.44,27.719171640579024,11 г. 4 м.,NM,226.967162427846,"Малые траты, средние платежи",294.86247231733273
5775444bdd,Июнь,,,77367.62000000001,6629.4333333333325,9,5,28.0,8.0,47,20.0,10.0,2939.44,23.86574072119821,11 г. 5 м.,Yes,509.2852901654229,"Малые траты, малые платежи",32.19434457975581
5775444bdd,Июль,21.0,Ученый,,6687.9333333333325,9,5,28.0,8.0,49,23.0,10.0,2939.44,37.56729321574719,11 г. 6 м.,NM,236.2332600295873,"Большие траты, малые платежи",274.3663747155914
5775444bdd,Август,21.0,Ученый,,,8,4,28.0,8.0,50,22.0,10.0,2939.44,37.007959785508746,11 г. 7 м.,Yes,126.55031460252813,"Большие траты, средние платежи",370.52932014265053
5775444bdd,Сентябрь,21.0,Ученый,76875.32,6679.983333333333,8,4,28.0,8.0,47,,10.0,2939.44,37.44376661090211,11 г. 8 м.,Yes,576.5805390591927,"Малые траты, малые платежи",
0bf0311536,Февраль,35.0,Юрист,64338.860000000015,5151.495,6,6,1.0,0.0,19,17.0,2.0,896.63,27.353168528076505,26 г. 1 м.,No,423.8614912472933,"Малые траты, малые платежи",384.53600875270683
0bf0311536,Март,35.0,Юрист,64155.06000000001,5144.595,6,6,1.0,0.0,19,,2.0,896.63,32.54684173364261,26 г. 2 м.,No,329.4349527169427,"Большие траты, малые платежи",447.8425472830574
0bf0311536,Апрель,35.0,Юрист,64114.180000000015,5198.685,6,496,1.0,0.0,24,19.0,2.0,896.63,31.40622303529624,26 г. 3 м.,No,109.33752238677849,"Большие траты, средние платежи",651.6899776132216
0bf0311536,Май,35.0,Юрист,64228.790000000015,5193.575,6,6,1.0,0.0,19,19.0,2.0,896.63,27.4777771461172,,No,332.7477038229045,,446.38979617709566
0bf0311536,Июнь,35.0,Юрист,64277.05000000001,,6,6,1.0,0.0,14,19.0,2.0,896.63,32.08749526504424,,No,186.1737906993286,"Большие траты, средние платежи",574.0437093006715
0bf0311536,Июль,35.0,Юрист,64211.99000000001,5196.3550000000005,6,6,1.0,0.0,19,19.0,2.0,896.63,23.48132102973719,26 г. 6 м.,No,543.5636269470633,"Малые траты, малые платежи",262.1038730529368
0bf0311536,Август,35.0,Юрист,63965.750000000015,5167.965,6,6,1.0,0.0,19,,2.0,896.63,33.431859590566084,26 г. 7 м.,No,293.06623286989947,"Малые траты, средние платежи",503.30126713010054
0bf0311536,Сентябрь,35.0,Юрист,64172.470000000016,5140.395,6,6,1.0,,19,19.0,2.0,896.63,31.09805218165831,26 г. 8 м.,No,84.5621044237244,"Большие траты, средние платежи",682.2553955762756
6a5c98755e,Февраль,43.0,Механик,59994.05,5229.8625,7,8,,5.0,46,18.0,10.0,3563.38,27.69272856243324,9 г. 9 м.,Yes,573.7774376813974,"Малые траты, малые платежи",96.53578121684495
6a5c98755e,Март,43.0,Механик,59310.5,5271.6225,7,8,,5.0,44,,10.0,3563.38,40.0535945430546,9 г. 10 м.,Yes,145.56141687383362,"Большие траты, малые платежи",487.30180202440874
6a5c98755e,Апрель,43.0,Механик,59366.87,5198.7425,7,8,,5.0,47,,15.0,3563.38,31.94614628435789,9 г. 11 м.,Yes,331.7222713331506,"Большие траты, малые платежи",300.9709475650917
6a5c98755e,Май,43.0,Механик,59627.96,5237.3525,7,8,,5.0,46,15.0,15.0,3563.38,33.25563575762568,10 г. 0 м.,Yes,170.91090492973447,"Большие траты, малые платежи",465.12231396850785
6a5c98755e,Июнь,43.0,Механик,59611.05,5219.1025,7,8,,5.0,46,18.0,15.0,3563.38,36.79043119275183,10 г. 1 м.,Yes,198.95660538786169,"Большие траты, средние платежи",425.6066135103808
6a5c98755e,Июль,44.0,Механик,59846.04,5248.8625,7,8,,5.0,46,15.0,15.0,3563.38,35.789977597942816,10 г. 2 м.,NM,96.60987387156742,"Большие траты, средние платежи",531.0633450266749
6a5c98755e,Август,44.0,Механик,59734.48,5268.0025,7,8,,5.0,41,18.0,15.0,3563.38,35.64540356614149,10 г. 3 м.,Yes,163.2891769003074,"Большие траты, средние платежи",459.9140419979349
6a5c98755e,Сентябрь,44.0,Механик,59241.59,,7,8,,5.0,46,18.0,15.0,3563.38,37.1449097615195,10 г. 4 м.,Yes,83.58675746773845,"Большие траты, средние платежи",545.0664614305039
3a4e55d349,Февраль,35.0,Архитектор,,2617.168333333333,6,10,28.0,5.0,15,12.0,11.0,1966.55,25.76627486546657,5 г. 11 м.,Yes,164.1672241884066,"Большие траты, малые платежи",234.33527812043303
3a4e55d349,Март,35.0,Архитектор,33062.909999999996,2426.6677735843905,6,10,28.0,5.0,15,9.0,11.0,1966.55,25.27511338131776,6 г. 0 м.,Yes,33.0273357560055,"Большие траты, средние платежи",351.75516655283405
3a4e55d349,Апрель,35.0,Архитектор,33074.759999999995,2469.4677735843907,6,10,28.0,5.0,15,12.0,11.0,1966.55,40.35680093799469,,Yes,35.87624509665451,"Большие траты, средние платежи",353.9262572121851
3a4e55d349,Май,,Архитектор,33136.99,2480.1877735843905,6,10,28.0,5.0,10,,11.0,1966.55,36.45992620084933,6 г. 2 м.,Yes,224.49162900733072,"Малые траты, малые платежи",197.64087330150886
3a4e55d349,Июнь,35.0,Архитектор,33363.649999999994,2448.7377735843907,6,10,28.0,5.0,15,12.0,11.0,1966.55,36.47657592793219,6 г. 3 м.,Yes,294.648311729373,"Малые траты, малые платежи",135.74419057946656
3a4e55d349,Июль,,Архитектор,33840.329999999994,2495.6177735843908,6,10,28.0,5.0,15,12.0,11.0,1966.55,31.77426971798716,6 г. 4 м.,Yes,108.59374037968415,"Большие траты, малые платежи",287.8187619291554
3a4e55d349,Август,35.0,Архитектор,33522.64,2414.2777735843906,6,10,28.0,5.0,16,9.0,11.0,1966.55,31.115952126225253,6 г. 5 м.,NM,55.631169456077615,"Большие траты, большие платежи",318.89133285276193
3a4e55d349,Сентябрь,35.0,,33123.57,,6,10,28.0,5.0,17,12.0,11.0,1966.55,24.20914093446978,6 г. 6 м.,Yes,335.72554985256045,"Малые траты, малые платежи",94.66695245627912
9914b280cb,Февраль,31.0,Разработчик,120990.18999999999,10158.653333333334,5,3,8.0,3.0,17,12.0,2.0,1399.72,30.26983179128588,31 г. 4 м.,No,1041.3835598315318,"Малые траты, средние платежи",95.87322817062001
9914b280cb,Март,31.0,Разработчик,120830.68999999999,10144.183333333332,5,3,8.0,3.0,17,12.0,6.0,1399.72,33.27800594966788,31 г. 5 м.,No,,"Большие траты, малые платежи",683.0769289879415
9914b280cb,Апрель,31.0,Разработчик,120756.95999999999,10200.403333333334,5,3,8.0,,15,10.0,6.0,1399.72,26.0381153758182,31 г. 6 м.,No,709.0516556976967,"Большие траты, малые платежи",398.87513230445506
9914b280cb,Май,31.0,,120561.47,10134.523333333333,5,3,8.0,3.0,16,12.0,6.0,1399.72,40.14044205090804,31 г. 7 м.,No,72.09949893600538,"Большие траты, большие платежи",1024.3672890661464
9914b280cb,Июнь,32.0,Разработчик,120775.76,10169.793333333333,4,2,8.0,3.0,17,13.0,6.0,1399.72,45.21493003568215,31 г. 8 м.,No,174.59212063787294,"Большие траты, большие платежи",916.6246673642787
9914b280cb,Июль,32.0,Разработчик,,10197.723333333333,4,2,8.0,,17,12.0,,1399.72,38.71233140811303,31 г. 9 м.,No,193.6516028807256,"Большие траты, средние платежи",910.8951851214262
9914b280cb,Август,,Разработчик,120618.65999999999,,4,2,8.0,3.0,17,9.0,6.0,1399.72,27.66696520178125,31 г. 10 м.,No,283.60844426022663,"Малые траты, большие платежи",837.268343741925
9914b280cb,Сентябрь,32.0,Разработчик,120772.23,10159.983333333334,1647,2,8.0,3.0,19,12.0,6.0,1399.72,40.06703456297385,31 г. 11 м.,No,384.46698266163264,"Малые траты, средние платежи",749.3598053405192
491b10cce3,Февраль,40.0,Медиаменеджер,34261.46,3120.916666666666,3,6,,4.0,25,16.0,7.0,138.3,36.75454896268822,,Yes,,"Большие траты, средние платежи",400.7620637600091
