index,credit_rating
85466,Обычный
85467,Обычный
85468,Обычный
85469,Обычный
85470,Обычный
85471,Обычный
85504,Обычный
85505,Обычный
85506,Обычный
85507,Обычный
85508,Обычный
85509,Обычный
85510,Обычный
85511,Обычный
85528,Обычный
85529,Обычный
85530,Плохой
85531,Плохой
85532,Плохой
85533,Обычный
85534,Обычный
85535,Плохой
85576,Плохой
85577,Плохой
85578,Плохой
85579,Плохой
85580,Плохой
85581,Плохой
85582,Плохой
85583,Плохой
85600,Обычный
85601,Обычный
85602,Обычный
85603,Обычный
85604,Обычный
85605,Обычный
85606,Обычный
85607,Обычный
85648,Обычный
85649,Обычный
85650,Обычный
85651,Обычный
85652,Обычный
85653,Обычный
85654,Обычный
85655,Обычный
85664,Обычный
85665,Обычный
85666,Обычный
85667,Обычный
85668,Обычный
85669,Обычный
85670,Обычный
85671,Обычный
85672,Обычный
85673,Обычный
85674,Обычный
85675,Обычный
85676,Обычный
85677,Обычный
85678,Обычный
85679,Обычный
85704,Обычный
85705,Обычный
85706,Обычный
85707,Обычный
85708,Обычный
85709,Обычный
85710,Обычный
85711,Обычный
85776,Хороший
85777,Хороший
85778,Хороший
85779,Хороший
85780,Обычный
85781,Хороший
85782,Обычный
85783,Обычный
85784,Обычный
85785,Плохой
85786,Плохой
85787,Плохой
85788,Плохой
85789,Плохой
85790,Плохой
85791,Плохой
85792,Плохой
85793,Плохой
85794,Плохой
85795,Плохой
85796,Плохой
85797,Плохой
85798,Плохой
85799,Плохой
85808,Обычный
85809,Обычный
85810,Обычный
85811,Обычный
85812,Обычный
85813,Обычный
85814,Обычный
85815,Обычный
85832,Плохой
85833,Плохой
85834,Плохой
85835,Плохой
85836,Плохой
85837,Плохой
85838,Плохой
85839,Плохой
85848,Хороший
85849,Хороший
85850,Обычный
85851,Хороший
85852,Обычный
85853,Хороший
85854,Хороший
85855,Хороший
85880,Хороший
85881,Хороший
85882,Обычный
85883,Хороший
85884,Хороший
85885,Обычный
85886,Хороший
85887,Хороший
85888,Хороший
85889,Хороший
85890,Обычный
85891,Обычный
85892,Хороший
85893,Обычный
85894,Хороший
85895,Хороший
85904,Обычный
85905,Обычный
85906,Обычный
85907,Обычный
85908,Обычный
85909,Обычный
85910,Обычный
85911,Обычный
85920,Обычный
85921,Обычный
85922,Обычный
85923,Обычный
85924,Обычный
85925,Обычный
85926,Обычный
85927,Обычный
85944,Плохой
85945,Плохой
85946,Плохой
85947,Плохой
85948,Плохой
85949,Плохой
85950,Плохой
85951,Плохой
85952,Обычный
85953,Плохой
85954,Обычный
85955,Плохой
85956,Обычный
85957,Обычный
85958,Обычный
85959,Обычный
86040,Плохой
86041,Плохой
86042,Плохой
86043,Плохой
86044,Плохой
86045,Плохой
86046,Плохой
86047,Плохой
86064,Плохой
86065,Плохой
86066,Плохой
86067,Плохой
86068,Плохой
86069,Плохой
86070,Плохой
86071,Плохой
86072,Обычный
86073,Плохой
86074,Плохой
86075,Плохой
86076,Плохой
86077,Обычный
86078,Обычный
86079,Плохой
86128,Обычный
86129,Обычный
86130,Обычный
86131,Обычный
86132,Плохой
86133,Обычный
86134,Плохой
86135,Обычный
86144,Хороший
86145,Хороший
86146,Хороший
86147,Плохой
86148,Хороший
86149,Хороший
86150,Хороший
86151,Хороший
86168,Хороший
86169,Хороший
86170,Хороший
86171,Хороший
86172,Хороший
86173,Хороший
86174,Хороший
86175,Хороший
86176,Плохой
86177,Плохой
86178,Плохой
86179,Плохой
86180,Плохой
86181,Плохой
86182,Плохой
86183,Плохой
86184,Обычный
86185,Обычный
86186,Обычный
86187,Обычный
86188,Обычный
86189,Обычный
86190,Обычный
86191,Обычный
86224,Обычный
86225,Обычный
86226,Обычный
86227,Обычный
86228,Обычный
86229,Обычный
86230,Обычный
86231,Обычный
86232,Обычный
86233,Обычный
86234,Плохой
86235,Обычный
86236,Обычный
86237,Обычный
86238,Плохой
86239,Плохой
86256,Обычный
86257,Обычный
86258,Обычный
86259,Обычный
86260,Обычный
86261,Обычный
86262,Обычный
86263,Обычный
86272,Обычный
86273,Обычный
86274,Обычный
86275,Обычный
86276,Обычный
86277,Обычный
86278,Обычный
86279,Обычный
86296,Обычный
86297,Обычный
86298,Обычный
86299,Обычный
86300,Обычный
86301,Обычный
86302,Обычный
86303,Обычный
86320,Обычный
86321,Обычный
86322,Обычный
86323,Хороший
86324,Обычный
86325,Хороший
86326,Обычный
86327,Хороший
86360,Плохой
86361,Плохой
86362,Плохой
86363,Плохой
86364,Плохой
86365,Плохой
86366,Плохой
86367,Плохой
86368,Обычный
86369,Обычный
86370,Обычный
86371,Обычный
86372,Обычный
86373,Обычный
86374,Обычный
86375,Обычный
86400,Плохой
86401,Плохой
86402,Плохой
86403,Плохой
86404,Плохой
86405,Плохой
86406,Плохой
86407,Плохой
86416,Обычный
86417,Обычный
86418,Обычный
86419,Обычный
86420,Обычный
86421,Обычный
86422,Обычный
86423,Обычный
86424,Хороший
86425,Обычный
86426,Хороший
86427,Хороший
86428,Хороший
86429,Хороший
86430,Хороший
86431,Хороший
86448,Обычный
86449,Обычный
86450,Обычный
86451,Обычный
86452,Обычный
86453,Обычный
86454,Обычный
86455,Обычный
86456,Плохой
86457,Плохой
86458,Плохой
86459,Обычный
86460,Обычный
86461,Плохой
86462,Плохой
86463,Плохой
86464,Обычный
86465,Хороший
86466,Хороший
86467,Хороший
86468,Хороший
86469,Хороший
86470,Хороший
86471,Хороший
86488,Хороший
86489,Обычный
86490,Хороший
86491,Хороший
86492,Хороший
86493,Хороший
86494,Хороший
86495,Хороший
86496,Обычный
86497,Обычный
86498,Плохой
86499,Обычный
86500,Обычный
86501,Обычный
86502,Обычный
86503,Обычный
86512,Обычный
86513,Обычный
86514,Обычный
86515,Обычный
86516,Обычный
86517,Обычный
86518,Обычный
86519,Обычный
86520,Обычный
86521,Обычный
86522,Обычный
86523,Обычный
86524,Обычный
86525,Обычный
86526,Обычный
86527,Обычный
86536,Хороший
86537,Хороший
86538,Хороший
86539,Хороший
86540,Хороший
86541,Хороший
86542,Хороший
86543,Хороший
86544,Плохой
86545,Плохой
86546,Плохой
86547,Плохой
86548,Плохой
86549,Плохой
86550,Плохой
86551,Плохой
86552,Обычный
86553,Плохой
86554,Обычный
86555,Плохой
86556,Обычный
86557,Плохой
86558,Обычный
86559,Обычный
86560,Плохой
86561,Плохой
86562,Плохой
86563,Плохой
86564,Плохой
86565,Плохой
86566,Плохой
86567,Плохой
86568,Обычный
86569,Обычный
86570,Обычный
86571,Обычный
86572,Обычный
86573,Обычный
86574,Обычный
86575,Обычный
86576,Хороший
86577,Хороший
86578,Хороший
86579,Хороший
86580,Хороший
86581,Хороший
86582,Хороший
86583,Обычный
86592,Обычный
86593,Обычный
86594,Обычный
86595,Обычный
86596,Обычный
86597,Обычный
86598,Обычный
86599,Обычный
86600,Обычный
86601,Обычный
86602,Обычный
86603,Обычный
86604,Обычный
86605,Обычный
86606,Обычный
86607,Обычный
86672,Обычный
86673,Плохой
86674,Обычный
86675,Плохой
86676,Плохой
86677,Обычный
86678,Обычный
86679,Обычный
86720,Плохой
86721,Плохой
86722,Плохой
86723,Плохой
86724,Хороший
86725,Плохой
86726,Плохой
86727,Плохой
86760,Плохой
86761,Плохой
86762,Плохой
86763,Плохой
86764,Плохой
86765,Плохой
86766,Плохой
86767,Плохой
86784,Плохой
86785,Плохой
86786,Плохой
86787,Плохой
86788,Плохой
86789,Плохой
86790,Плохой
86791,Плохой
86792,Обычный
86793,Обычный
86794,Обычный
86795,Обычный
86796,Обычный
86797,Обычный
86798,Обычный
86799,Обычный
86800,Обычный
86801,Обычный
86802,Обычный
86803,Обычный
86804,Обычный
86805,Обычный
86806,Обычный
86807,Обычный
86840,Хороший
86841,Хороший
86842,Хороший
86843,Хороший
86844,Хороший
86845,Обычный
86846,Хороший
86847,Хороший
86864,Плохой
86865,Плохой
86866,Плохой
86867,Плохой
86868,Плохой
86869,Плохой
86870,Плохой
86871,Плохой
86872,Хороший
86873,Хороший
86874,Хороший
86875,Хороший
86876,Хороший
86877,Хороший
86878,Хороший
86879,Хороший
86880,Обычный
86881,Обычный
86882,Обычный
86883,Обычный
86884,Обычный
86885,Обычный
86886,Обычный
86887,Обычный
86888,Плохой
86889,Плохой
86890,Плохой
86891,Обычный
86892,Обычный
86893,Плохой
86894,Обычный
86895,Плохой
86896,Обычный
86897,Хороший
86898,Хороший
86899,Хороший
86900,Хороший
86901,Хороший
86902,Хороший
86903,Хороший
86904,Обычный
86905,Обычный
86906,Обычный
86907,Обычный
86908,Обычный
86909,Обычный
86910,Обычный
86911,Обычный
86920,Обычный
86921,Плохой
86922,Плохой
86923,Плохой
86924,Обычный
86925,Обычный
86926,Обычный
86927,Плохой
86928,Обычный
86929,Обычный
86930,Обычный
86931,Обычный
86932,Обычный
86933,Обычный
86934,Обычный
86935,Обычный
86960,Хороший
86961,Хороший
86962,Хороший
86963,Хороший
86964,Хороший
86965,Хороший
86966,Хороший
86967,Хороший
87000,Обычный
87001,Обычный
87002,Обычный
87003,Обычный
87004,Обычный
87005,Обычный
87006,Обычный
87007,Обычный
87032,Обычный
87033,Обычный
87034,Обычный
87035,Обычный
87036,Обычный
87037,Обычный
87038,Обычный
87039,Обычный
87048,Обычный
87049,Обычный
87050,Обычный
87051,Обычный
87052,Обычный
87053,Обычный
87054,Обычный
87055,Обычный
87112,Обычный
87113,Обычный
87114,Обычный
87115,Обычный
87116,Обычный
87117,Обычный
87118,Обычный
87119,Обычный
87160,Хороший
87161,Хороший
87162,Хороший
87163,Хороший
87164,Хороший
87165,Хороший
87166,Хороший
87167,Хороший
87168,Обычный
87169,Обычный
87170,Обычный
87171,Обычный
87172,Обычный
87173,Обычный
87174,Обычный
87175,Обычный
87176,Обычный
87177,Обычный
87178,Обычный
87179,Обычный
87180,Обычный
87181,Обычный
87182,Обычный
87183,Обычный
87192,Обычный
87193,Обычный
87194,Обычный
87195,Обычный
87196,Обычный
87197,Обычный
87198,Обычный
87199,Обычный
87208,Хороший
87209,Обычный
87210,Обычный
87211,Обычный
87212,Обычный
87213,Обычный
87214,Обычный
87215,Обычный
87264,Обычный
87265,Обычный
87266,Обычный
87267,Обычный
87268,Обычный
87269,Обычный
87270,Обычный
87271,Обычный
87296,Обычный
87297,Плохой
87298,Обычный
87299,Плохой
87300,Плохой
87301,Плохой
87302,Плохой
87303,Обычный
87304,Обычный
87305,Обычный
87306,Обычный
87307,Обычный
87308,Обычный
87309,Обычный
87310,Обычный
87311,Обычный
87328,Обычный
87329,Обычный
87330,Обычный
87331,Обычный
87332,Обычный
87333,Обычный
87334,Обычный
87335,Обычный
87344,Хороший
87345,Обычный
87346,Обычный
87347,Хороший
87348,Обычный
87349,Хороший
87350,Обычный
87351,Обычный
87368,Плохой
87369,Плохой
87370,Плохой
87371,Плохой
87372,Плохой
87373,Плохой
87374,Плохой
87375,Плохой
87376,Обычный
87377,Обычный
87378,Обычный
87379,Обычный
87380,Обычный
87381,Обычный
87382,Обычный
87383,Обычный
87448,Обычный
87449,Обычный
87450,Обычный
87451,Обычный
87452,Обычный
87453,Обычный
87454,Обычный
87455,Обычный
87480,Обычный
87481,Обычный
87482,Обычный
87483,Обычный
87484,Обычный
87485,Обычный
87486,Обычный
87487,Обычный
87552,Обычный
87553,Обычный
87554,Обычный
87555,Обычный
87556,Обычный
87557,Обычный
87558,Обычный
87559,Обычный
87576,Обычный
87577,Обычный
87578,Обычный
87579,Обычный
87580,Обычный
87581,Обычный
87582,Обычный
87583,Обычный
87584,Обычный
87585,Хороший
87586,Обычный
87587,Обычный
87588,Обычный
87589,Обычный
87590,Хороший
87591,Обычный
87616,Плохой
87617,Плохой
87618,Плохой
87619,Плохой
87620,Плохой
87621,Плохой
87622,Плохой
87623,Плохой
87624,Обычный
87625,Обычный
87626,Обычный
87627,Обычный
87628,Обычный
87629,Обычный
87630,Обычный
87631,Обычный
87664,Хороший
87665,Плохой
87666,Хороший
87667,Хороший
87668,Хороший
87669,Хороший
87670,Хороший
87671,Хороший
87680,Обычный
87681,Обычный
87682,Обычный
87683,Обычный
87684,Обычный
87685,Обычный
87686,Обычный
87687,Обычный
87688,Обычный
87689,Обычный
87690,Обычный
87691,Обычный
87692,Обычный
87693,Обычный
87694,Обычный
87695,Обычный
87736,Хороший
87737,Хороший
87738,Обычный
87739,Хороший
87740,Обычный
87741,Хороший
87742,Хороший
87743,Хороший
87776,Обычный
87777,Обычный
87778,Обычный
87779,Обычный
87780,Обычный
87781,Обычный
87782,Обычный
87783,Обычный
87800,Обычный
87801,Обычный
87802,Обычный
87803,Обычный
87804,Обычный
87805,Обычный
87806,Обычный
87807,Обычный
87880,Обычный
87881,Обычный
87882,Обычный
87883,Обычный
87884,Обычный
87885,Обычный
87886,Обычный
87887,Обычный
87888,Обычный
87889,Обычный
87890,Обычный
87891,Обычный
87892,Обычный
87893,Обычный
87894,Обычный
87895,Обычный
87896,Хороший
87897,Обычный
87898,Хороший
87899,Хороший
87900,Хороший
87901,Хороший
87902,Обычный
87903,Хороший
87904,Хороший
87905,Хороший
87906,Хороший
87907,Хороший
87908,Хороший
87909,Хороший
87910,Хороший
87911,Хороший
87936,Хороший
87937,Хороший
87938,Хороший
87939,Обычный
87940,Хороший
87941,Хороший
87942,Хороший
87943,Хороший
87944,Обычный
87945,Обычный
87946,Обычный
87947,Обычный
87948,Обычный
87949,Обычный
87950,Обычный
87951,Обычный
87960,Обычный
87961,Обычный
87962,Обычный
87963,Обычный
87964,Обычный
87965,Обычный
87966,Обычный
87967,Обычный
88032,Плохой
88033,Плохой
88034,Плохой
88035,Плохой
88036,Плохой
88037,Плохой
88038,Плохой
88039,Плохой
88056,Хороший
88057,Хороший
88058,Обычный
88059,Хороший
88060,Хороший
88061,Хороший
88062,Хороший
88063,Хороший
88064,Обычный
88065,Обычный
88066,Обычный
88067,Обычный
88068,Обычный
88069,Обычный
88070,Обычный
88071,Обычный
88072,Обычный
88073,Обычный
88074,Обычный
88075,Обычный
88076,Обычный
88077,Обычный
88078,Обычный
88079,Обычный
88080,Плохой
88081,Плохой
88082,Плохой
88083,Плохой
88084,Плохой
88085,Плохой
88086,Плохой
88087,Плохой
88096,Обычный
88097,Обычный
88098,Обычный
88099,Обычный
88100,Обычный
88101,Обычный
88102,Обычный
88103,Обычный
88104,Обычный
88105,Обычный
88106,Обычный
88107,Обычный
88108,Плохой
88109,Обычный
88110,Обычный
88111,Обычный
88128,Обычный
88129,Хороший
88130,Хороший
88131,Хороший
88132,Хороший
88133,Обычный
88134,Хороший
88135,Хороший
88152,Обычный
88153,Обычный
88154,Обычный
88155,Обычный
88156,Обычный
88157,Обычный
88158,Обычный
88159,Обычный
88168,Обычный
88169,Обычный
88170,Плохой
88171,Плохой
88172,Плохой
88173,Обычный
88174,Обычный
88175,Плохой
88200,Обычный
88201,Обычный
88202,Обычный
88203,Плохой
88204,Плохой
88205,Плохой
88206,Плохой
88207,Плохой
88208,Обычный
88209,Обычный
88210,Плохой
88211,Обычный
88212,Обычный
88213,Обычный
88214,Обычный
88215,Обычный
88224,Обычный
88225,Обычный
88226,Плохой
88227,Плохой
88228,Плохой
88229,Обычный
88230,Плохой
88231,Плохой
88232,Плохой
88233,Плохой
88234,Плохой
88235,Плохой
88236,Плохой
88237,Плохой
88238,Плохой
88239,Плохой
88248,Обычный
88249,Обычный
88250,Хороший
88251,Обычный
88252,Обычный
88253,Обычный
88254,Хороший
88255,Обычный
88264,Обычный
88265,Плохой
88266,Плохой
88267,Плохой
88268,Обычный
88269,Плохой
88270,Плохой
88271,Обычный
88288,Хороший
88289,Хороший
88290,Хороший
88291,Хороший
88292,Хороший
88293,Хороший
88294,Хороший
88295,Хороший
88312,Плохой
88313,Плохой
88314,Плохой
88315,Плохой
88316,Плохой
88317,Плохой
88318,Плохой
88319,Плохой
88320,Обычный
88321,Обычный
88322,Обычный
88323,Обычный
88324,Обычный
88325,Обычный
88326,Обычный
88327,Обычный
88336,Плохой
88337,Плохой
88338,Обычный
88339,Плохой
88340,Плохой
88341,Обычный
88342,Плохой
88343,Обычный
88376,Обычный
88377,Обычный
88378,Обычный
88379,Обычный
88380,Обычный
88381,Обычный
88382,Обычный
88383,Обычный
88384,Хороший
88385,Хороший
88386,Хороший
88387,Хороший
88388,Хороший
88389,Хороший
88390,Хороший
88391,Хороший
88416,Плохой
88417,Плохой
88418,Плохой
88419,Плохой
88420,Плохой
88421,Плохой
88422,Плохой
88423,Плохой
88432,Хороший
88433,Хороший
88434,Хороший
88435,Хороший
88436,Хороший
88437,Хороший
88438,Хороший
88439,Хороший
88440,Хороший
88441,Хороший
88442,Хороший
88443,Обычный
88444,Хороший
88445,Хороший
88446,Хороший
88447,Хороший
88488,Плохой
88489,Плохой
88490,Плохой
88491,Плохой
88492,Плохой
88493,Плохой
88494,Плохой
88495,Плохой
88512,Плохой
88513,Плохой
88514,Плохой
88515,Плохой
88516,Плохой
88517,Плохой
88518,Плохой
88519,Плохой
88528,Обычный
88529,Обычный
88530,Обычный
88531,Обычный
88532,Обычный
88533,Обычный
88534,Обычный
88535,Обычный
88584,Обычный
88585,Обычный
88586,Обычный
88587,Обычный
88588,Обычный
88589,Обычный
88590,Обычный
88591,Обычный
88632,Хороший
88633,Хороший
88634,Хороший
88635,Хороший
88636,Хороший
88637,Хороший
88638,Хороший
88639,Хороший
88656,Плохой
88657,Плохой
88658,Плохой
88659,Плохой
88660,Плохой
88661,Плохой
88662,Плохой
88663,Плохой
88672,Хороший
88673,Хороший
88674,Хороший
88675,Хороший
88676,Хороший
88677,Хороший
88678,Хороший
88679,Хороший
88680,Обычный
88681,Обычный
88682,Обычный
88683,Обычный
88684,Обычный
88685,Обычный
88686,Обычный
88687,Обычный
88688,Обычный
88689,Обычный
88690,Обычный
88691,Обычный
88692,Обычный
88693,Обычный
88694,Обычный
88695,Обычный
88712,Плохой
88713,Плохой
88714,Плохой
88715,Плохой
88716,Плохой
88717,Плохой
88718,Плохой
88719,Плохой
88728,Хороший
88729,Обычный
88730,Обычный
88731,Хороший
88732,Хороший
88733,Хороший
88734,Хороший
88735,Обычный
88752,Хороший
88753,Хороший
88754,Обычный
88755,Хороший
88756,Обычный
88757,Хороший
88758,Обычный
88759,Обычный
88760,Хороший
88761,Хороший
88762,Хороший
88763,Хороший
88764,Хороший
88765,Хороший
88766,Хороший
88767,Хороший
88784,Плохой
88785,Плохой
88786,Плохой
88787,Плохой
88788,Плохой
88789,Плохой
88790,Плохой
88791,Плохой
88808,Обычный
88809,Обычный
88810,Обычный
88811,Обычный
88812,Обычный
88813,Плохой
88814,Обычный
88815,Обычный
88816,Хороший
88817,Хороший
88818,Хороший
88819,Хороший
88820,Хороший
88821,Хороший
88822,Хороший
88823,Обычный
88888,Обычный
88889,Обычный
88890,Обычный
88891,Хороший
88892,Хороший
88893,Обычный
88894,Обычный
88895,Обычный
88896,Обычный
88897,Обычный
88898,Обычный
88899,Обычный
88900,Обычный
88901,Обычный
88902,Обычный
88903,Обычный
88904,Обычный
88905,Обычный
88906,Обычный
88907,Обычный
88908,Обычный
88909,Обычный
88910,Обычный
88911,Обычный
88920,Плохой
88921,Плохой
88922,Плохой
88923,Плохой
88924,Плохой
88925,Плохой
88926,Плохой
88927,Плохой
88928,Обычный
88929,Обычный
88930,Обычный
88931,Обычный
88932,Обычный
88933,Обычный
88934,Обычный
88935,Обычный
88936,Обычный
88937,Обычный
88938,Обычный
88939,Обычный
88940,Обычный
88941,Обычный
88942,Обычный
88943,Обычный
88944,Хороший
88945,Хороший
88946,Хороший
88947,Хороший
88948,Хороший
88949,Хороший
88950,Хороший
88951,Хороший
88952,Плохой
88953,Плохой
88954,Плохой
88955,Плохой
88956,Плохой
88957,Плохой
88958,Плохой
88959,Плохой
88984,Обычный
88985,Обычный
88986,Обычный
88987,Обычный
88988,Обычный
88989,Обычный
88990,Обычный
88991,Обычный
89008,Плохой
89009,Плохой
89010,Плохой
89011,Плохой
89012,Плохой
89013,Плохой
89014,Плохой
89015,Плохой
89048,Плохой
89049,Плохой
89050,Плохой
89051,Плохой
89052,Обычный
89053,Плохой
89054,Плохой
89055,Плохой
89056,Обычный
89057,Обычный
89058,Обычный
89059,Обычный
89060,Обычный
89061,Обычный
89062,Обычный
89063,Обычный
89080,Обычный
89081,Обычный
89082,Плохой
89083,Плохой
89084,Обычный
89085,Обычный
89086,Обычный
89087,Обычный
89104,Плохой
89105,Плохой
89106,Плохой
89107,Плохой
89108,Плохой
89109,Плохой
89110,Плохой
89111,Плохой
89152,Обычный
89153,Обычный
89154,Обычный
89155,Обычный
89156,Обычный
89157,Обычный
89158,Обычный
89159,Обычный
89160,Обычный
89161,Обычный
89162,Обычный
89163,Обычный
89164,Обычный
89165,Обычный
89166,Обычный
89167,Обычный
89248,Плохой
89249,Плохой
89250,Плохой
89251,Плохой
89252,Плохой
89253,Плохой
89254,Плохой
89255,Плохой
89256,Плохой
89257,Плохой
89258,Плохой
89259,Плохой
89260,Плохой
89261,Плохой
89262,Плохой
89263,Плохой
89288,Обычный
89289,Обычный
89290,Обычный
89291,Обычный
89292,Обычный
89293,Обычный
89294,Обычный
89295,Обычный
89312,Обычный
89313,Обычный
89314,Обычный
89315,Обычный
89316,Обычный
89317,Обычный
89318,Обычный
89319,Обычный
89320,Обычный
89321,Обычный
89322,Обычный
89323,Обычный
89324,Обычный
89325,Обычный
89326,Обычный
89327,Обычный
89336,Обычный
89337,Обычный
89338,Обычный
89339,Обычный
89340,Обычный
89341,Обычный
89342,Обычный
89343,Плохой
89392,Обычный
89393,Обычный
89394,Обычный
89395,Обычный
89396,Обычный
89397,Обычный
89398,Обычный
89399,Обычный
89400,Обычный
89401,Обычный
89402,Обычный
89403,Обычный
89404,Обычный
89405,Обычный
89406,Обычный
89407,Обычный
89416,Обычный
89417,Обычный
89418,Обычный
89419,Обычный
89420,Обычный
89421,Обычный
89422,Обычный
89423,Обычный
89424,Хороший
89425,Хороший
89426,Хороший
89427,Хороший
89428,Хороший
89429,Хороший
89430,Хороший
89431,Хороший
89432,Обычный
89433,Обычный
89434,Обычный
89435,Обычный
89436,Обычный
89437,Обычный
89438,Обычный
89439,Обычный
89440,Хороший
89441,Хороший
89442,Хороший
89443,Хороший
89444,Хороший
89445,Хороший
89446,Хороший
89447,Хороший
89456,Хороший
89457,Хороший
89458,Обычный
89459,Хороший
89460,Обычный
89461,Хороший
89462,Обычный
89463,Хороший
89480,Обычный
89481,Обычный
89482,Обычный
89483,Обычный
89484,Обычный
89485,Обычный
89486,Обычный
89487,Обычный
89496,Обычный
89497,Обычный
89498,Обычный
89499,Обычный
89500,Обычный
89501,Обычный
89502,Обычный
89503,Обычный
89512,Обычный
89513,Обычный
89514,Обычный
89515,Обычный
89516,Обычный
89517,Обычный
89518,Обычный
89519,Обычный
89520,Обычный
89521,Обычный
89522,Обычный
89523,Обычный
89524,Обычный
89525,Обычный
89526,Обычный
89527,Обычный
89528,Обычный
89529,Обычный
89530,Обычный
89531,Обычный
89532,Обычный
89533,Обычный
89534,Обычный
89535,Обычный
89536,Обычный
89537,Плохой
89538,Обычный
89539,Обычный
89540,Обычный
89541,Плохой
89542,Обычный
89543,Плохой
89568,Обычный
89569,Обычный
89570,Обычный
89571,Обычный
89572,Обычный
89573,Обычный
89574,Обычный
89575,Обычный
89608,Хороший
89609,Хороший
89610,Хороший
89611,Хороший
89612,Хороший
89613,Хороший
89614,Хороший
89615,Хороший
89616,Обычный
89617,Обычный
89618,Обычный
89619,Обычный
89620,Обычный
89621,Обычный
89622,Обычный
89623,Обычный
89632,Хороший
89633,Хороший
89634,Хороший
89635,Хороший
89636,Хороший
89637,Хороший
89638,Хороший
89639,Хороший
89664,Обычный
89665,Обычный
89666,Обычный
89667,Обычный
89668,Обычный
89669,Обычный
89670,Хороший
89671,Обычный
89688,Обычный
89689,Обычный
89690,Обычный
89691,Обычный
89692,Обычный
89693,Обычный
89694,Обычный
89695,Обычный
89712,Хороший
89713,Хороший
89714,Хороший
89715,Хороший
89716,Хороший
89717,Хороший
89718,Хороший
89719,Хороший
89720,Хороший
89721,Хороший
89722,Хороший
89723,Обычный
89724,Хороший
89725,Хороший
89726,Хороший
89727,Хороший
89736,Обычный
89737,Обычный
89738,Обычный
89739,Обычный
89740,Обычный
89741,Обычный
89742,Обычный
89743,Обычный
89768,Плохой
89769,Плохой
89770,Обычный
89771,Обычный
89772,Плохой
89773,Плохой
89774,Плохой
89775,Обычный
89776,Обычный
89777,Обычный
89778,Обычный
89779,Обычный
89780,Плохой
89781,Обычный
89782,Обычный
89783,Плохой
89792,Обычный
89793,Обычный
89794,Обычный
89795,Обычный
89796,Обычный
89797,Обычный
89798,Обычный
89799,Обычный
89808,Обычный
89809,Обычный
89810,Обычный
89811,Обычный
89812,Обычный
89813,Обычный
89814,Обычный
89815,Плохой
89824,Обычный
89825,Обычный
89826,Обычный
89827,Обычный
89828,Обычный
89829,Обычный
89830,Обычный
89831,Обычный
89840,Плохой
89841,Плохой
89842,Плохой
89843,Плохой
89844,Плохой
89845,Плохой
89846,Плохой
89847,Плохой
89848,Хороший
89849,Хороший
89850,Хороший
89851,Хороший
89852,Хороший
89853,Хороший
89854,Хороший
89855,Хороший
89856,Плохой
89857,Плохой
89858,Плохой
89859,Плохой
89860,Плохой
89861,Обычный
89862,Плохой
89863,Плохой
89864,Обычный
89865,Плохой
89866,Плохой
89867,Обычный
89868,Плохой
89869,Обычный
89870,Обычный
89871,Обычный
89872,Обычный
89873,Обычный
89874,Обычный
89875,Обычный
89876,Обычный
89877,Обычный
89878,Обычный
89879,Обычный
89896,Обычный
89897,Обычный
89898,Обычный
89899,Обычный
89900,Обычный
89901,Обычный
89902,Обычный
89903,Обычный
89912,Обычный
89913,Обычный
89914,Обычный
89915,Обычный
89916,Обычный
89917,Обычный
89918,Обычный
89919,Обычный
89920,Обычный
89921,Обычный
89922,Обычный
89923,Обычный
89924,Обычный
89925,Обычный
89926,Обычный
89927,Обычный
89928,Плохой
89929,Обычный
89930,Плохой
89931,Обычный
89932,Плохой
89933,Плохой
89934,Плохой
89935,Плохой
89952,Плохой
89953,Обычный
89954,Плохой
89955,Плохой
89956,Плохой
89957,Плохой
89958,Плохой
89959,Плохой
89984,Хороший
89985,Обычный
89986,Хороший
89987,Хороший
89988,Хороший
89989,Хороший
89990,Хороший
89991,Хороший
90024,Хороший
90025,Обычный
90026,Хороший
90027,Хороший
90028,Хороший
90029,Хороший
90030,Хороший
90031,Хороший
90032,Обычный
90033,Обычный
90034,Обычный
90035,Плохой
90036,Обычный
90037,Обычный
90038,Плохой
90039,Плохой
90048,Обычный
90049,Обычный
90050,Обычный
90051,Обычный
90052,Обычный
90053,Обычный
90054,Обычный
90055,Обычный
90064,Обычный
90065,Плохой
90066,Обычный
90067,Обычный
90068,Плохой
90069,Плохой
90070,Обычный
90071,Плохой
90080,Обычный
90081,Обычный
90082,Обычный
90083,Обычный
90084,Обычный
90085,Обычный
90086,Обычный
90087,Обычный
90088,Обычный
90089,Обычный
90090,Обычный
90091,Обычный
90092,Обычный
90093,Обычный
90094,Обычный
90095,Обычный
90144,Плохой
90145,Плохой
90146,Плохой
90147,Плохой
90148,Плохой
90149,Плохой
90150,Плохой
90151,Плохой
90152,Обычный
90153,Обычный
90154,Обычный
90155,Обычный
90156,Обычный
90157,Обычный
90158,Обычный
90159,Обычный
90192,Обычный
90193,Обычный
90194,Обычный
90195,Обычный
90196,Обычный
90197,Обычный
90198,Обычный
90199,Обычный
90208,Обычный
90209,Обычный
90210,Обычный
90211,Обычный
90212,Обычный
90213,Обычный
90214,Обычный
90215,Обычный
90216,Хороший
90217,Хороший
90218,Хороший
90219,Хороший
90220,Хороший
90221,Хороший
90222,Хороший
