client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance,credit_rating
b320615f93,Июнь,19.0,Механик,18047.3,1716.5283333333334,1786,10,,6.0,9,16.0,12.0,1310.97,31.81977973977293,8 г. 6 м.,Yes,207.2534462441061,"Малые траты, малые платежи",174.00255052832046,Плохой
b320615f93,Июль,19.0,Механик,18227.56,1752.6083333333333,5,10,,6.0,9,14.0,12.0,1310.97,34.02237587279666,8 г. 7 м.,Yes,,"Большие траты, малые платежи",237.88339572645518,Обычный
b320615f93,Август,,,,1754.0283333333334,5,10,,6.0,12,16.0,12.0,1310.97,32.135569229032434,8 г. 8 м.,Yes,,,222.43815471195848,Плохой
b320615f93,Сентябрь,19.0,Механик,17912.12,1725.2583333333334,5,10,,6.0,14,16.0,12.0,1310.97,29.08616768959937,8 г. 9 м.,NM,179.04958133542686,"Малые траты, малые платежи",193.8864154369997,Плохой
845c4a6e56,Февраль,,Бухгалтер,26991.7,2356.690833333333,6,4,8.0,,7,17.0,5.0,1190.67,24.35917201494346,7 г. 4 м.,Yes,105.26059353606796,"Большие траты, малые платежи",319.4656819155409,Обычный
845c4a6e56,Март,23.0,Бухгалтер,26167.940000000002,2393.760833333333,6,4,8.0,4.0,7,23.0,5.0,1190.67,30.40086404121281,,Yes,202.81506957352607,"Малые траты, большие платежи",236.72120587808288,Обычный
845c4a6e56,Апрель,23.0,Бухгалтер,26588.030000000002,2448.460833333333,6,1399,8.0,4.0,7,19.0,5.0,1190.67,37.441476458627,7 г. 6 м.,NM,157.69221146458148,"Малые траты, малые платежи",304.3940639870275,Обычный
845c4a6e56,Май,23.0,Бухгалтер,26140.89,2370.920833333333,6,4,8.0,,7,23.0,5.0,1190.67,32.43984925763576,7 г. 7 м.,Yes,100.75069368900756,"Большие траты, средние платежи",318.9355817626014,Хороший
845c4a6e56,Июнь,23.0,Бухгалтер,26861.82,,6,4,8.0,4.0,8,20.0,5.0,1190.67,31.73941023098408,7 г. 8 м.,Yes,95.2089675104162,"Большие траты, малые платежи",330.92730794119274,Хороший
845c4a6e56,Июль,23.0,Бухгалтер,26681.77,2367.180833333333,6,4,8.0,4.0,7,,5.0,1190.67,35.43350696847706,7 г. 9 м.,Yes,23.767368156915225,"Большие траты, большие платежи",382.62890729469365,Хороший
845c4a6e56,Август,,Бухгалтер,,2446.200833333333,6,4,8.0,4.0,7,20.0,5.0,,31.47985003973557,7 г. 10 м.,Yes,41.69980927408264,"Большие траты, большие платежи",369.5464661775263,Хороший
845c4a6e56,Сентябрь,24.0,,26301.2,2375.610833333333,6,4,8.0,4.0,7,20.0,5.0,1190.67,27.109322928805145,7 г. 11 м.,Yes,33.41041585318279,"Большие траты, средние платежи",389.0958595984262,Хороший
a1ea0fb186,Февраль,30.0,,8768.895,752.9345833333333,3,5,26.0,3.0,15,12.0,12.0,1518.63,26.509095990553263,5 г. 4 м.,Yes,54.891988193387725,"Малые траты, малые платежи",300.384346610288,Обычный
a1ea0fb186,Март,30.0,Ученый,8322.875,,3,5,26.0,3.0,15,12.0,,1518.63,29.20120827506317,5 г. 5 м.,Yes,109.79627663449293,"Малые траты, малые платежи",240.71005816918282,Плохой
a1ea0fb186,Апрель,30.0,Ученый,8173.505,769.0845833333333,3,5,26.0,3.0,15,14.0,12.0,1518.63,25.159733676331864,,Yes,100.23580320646721,"Малые траты, малые платежи",255.23053159720857,Обычный
a1ea0fb186,Май,30.0,Ученый,8868.155,749.9645833333333,3,5,26.0,3.0,11,12.0,12.0,1518.63,26.478054559801752,5 г. 7 м.,Yes,19.800710573858442,"Большие траты, средние платежи",289.4556242298173,Плохой
a1ea0fb186,Июнь,,Ученый,8186.535,838.7645833333333,3,5,26.0,3.0,17,12.0,12.0,1518.63,37.38363976917734,,NM,,"Малые траты, малые платежи",240.06522470794172,Плохой
a1ea0fb186,Июль,31.0,Ученый,8188.925,746.2645833333333,3,5,26.0,3.0,15,12.0,12.0,1518.63,23.763481495320587,5 г. 9 м.,Yes,111.04739343152269,"Малые траты, малые платежи",237.378941372153,Плохой
a1ea0fb186,Август,31.0,Ученый,8168.545,761.7945833333333,3,5,26.0,3.0,14,12.0,12.0,1518.63,30.01102994553293,5 г. 10 м.,Yes,28.72549668777765,"Малые траты, большие платежи",307.3908381158981,Плохой
a1ea0fb186,Сентябрь,31.0,Ученый,9005.965,766.5245833333333,3,5,26.0,3.0,15,11.0,12.0,1518.63,35.46314462327318,5 г. 11 м.,Yes,,"Большие траты, малые платежи",286.55563483292485,Плохой
abeef82b36,Февраль,44.0,Учитель,,6925.99,6,7,32.0,3.0,34,16.0,11.0,1630.08,37.676722819407495,11 г. 5 м.,NM,167.8539068583354,"Большие траты, большие платежи",627.2292419658793,Плохой
abeef82b36,Март,44.0,Учитель,83033.77,6513.12493895924,6,7,32.0,3.0,34,16.0,11.0,1630.08,32.505007956706365,11 г. 6 м.,Yes,,"Малые траты, малые платежи",35.95193874354163,Плохой
abeef82b36,Апрель,44.0,Учитель,82427.86,6495.82493895924,6,7,32.0,3.0,34,16.0,13.0,1630.08,33.702497640672824,11 г. 7 м.,Yes,229.37955945131836,"Большие траты, средние платежи",577.2635893728964,Плохой
abeef82b36,Май,44.0,Учитель,82368.3,,6,7,32.0,3.0,38,19.0,13.0,1630.08,29.707430271838295,11 г. 8 м.,Yes,596.025945656556,"Малые траты, средние платежи",237.36720316765874,Плохой
abeef82b36,Июнь,44.0,,82670.45,6496.36493895924,6,7,32.0,3.0,36,19.0,13.0,1630.08,35.56453899130751,11 г. 9 м.,Yes,478.5112655564172,"Малые траты, средние платежи",360.14188326779765,Плохой
abeef82b36,Июль,44.0,Учитель,83055.14,6501.31493895924,6,7,32.0,3.0,34,16.0,13.0,1630.08,39.480604293380495,11 г. 10 м.,NM,,"Большие траты, большие платежи",642.7653390169788,Плохой
abeef82b36,Август,45.0,Учитель,82648.64,6515.634938959241,6,7,32.0,3.0,34,16.0,13.0,1630.08,30.93460641811653,,Yes,626.5161462348019,"Малые траты, большие платежи",202.75700258941285,Плохой
abeef82b36,Сентябрь,45.0,Учитель,82758.56,6455.69493895924,6,7,32.0,3.0,34,16.0,,1630.08,32.17169745736093,12 г. 0 м.,NM,120.00246200084982,"Большие траты, большие платежи",670.4806868233649,Плохой
1964782e19,Февраль,22.0,Предприниматель,35355.64,2813.910833333333,2,3,10.0,0.0,28,6.0,0.0,220.62,24.84401228905127,22 г. 10 м.,No,155.55470269735946,"Малые траты, малые платежи",415.29738063597387,Обычный
1964782e19,Март,22.0,Предприниматель,35326.42,2797.370833333333,2,3,10.0,0.0,28,4.0,0.0,220.62,34.96903081624733,22 г. 11 м.,No,106.25815822426328,"Большие траты, средние платежи",426.09392510907,Плохой
1964782e19,Апрель,22.0,Предприниматель,35284.76,,2,3,10.0,0.0,28,6.0,0.0,220.62,35.76192893374744,,No,233.11154004879876,,322.2805432845346,Обычный
1964782e19,Май,22.0,Предприниматель,36204.08,2786.270833333333,2,3,10.0,0.0,28,6.0,0.0,220.62,34.63279228197939,23 г. 1 м.,No,180.10781566117902,"Малые траты, малые платежи",386.7542676721543,Плохой
1964782e19,Июнь,,Предприниматель,36168.22,,2,3,10.0,0.0,28,,0.0,220.62,28.51159027188945,23 г. 2 м.,No,93.6043669145703,"Большие траты, средние платежи",435.30771641876294,Плохой
1964782e19,Июль,,Предприниматель,35532.6,2819.2808333333332,2,3,10.0,0.0,28,,0.0,220.62,40.93723230915704,23 г. 3 м.,No,139.76908543821557,,425.2829978951178,Плохой
1964782e19,Август,22.0,,36156.09,2845.890833333333,2,3,10.0,0.0,28,3.0,0.0,220.62,27.20648131275039,23 г. 4 м.,No,198.0394494544541,"Малые траты, большие платежи",356.57263387887923,Плохой
1964782e19,Сентябрь,23.0,Предприниматель,35313.72,2771.730833333333,2,3,10.0,0.0,28,6.0,0.0,220.62,40.06389030119744,23 г. 5 м.,No,38.021436509127504,"Большие траты, большие платежи",485.20064682420576,Обычный
3a9be032e5,Февраль,54.0,Юрист,43915.07,3675.416666666666,1,4,9.0,,3,4.0,1.0,616.74,32.52013444462544,20 г. 5 м.,NM,241.1996754309929,"Большие траты, малые платежи",311.54115835518604,Хороший
3a9be032e5,Март,54.0,Юрист,43191.39,3677.836666666666,1,4,9.0,3.0,5,4.0,1.0,616.74,38.21630225463876,20 г. 6 м.,No,486.90433126881265,"Малые траты, малые платежи",97.44650251736641,Хороший
3a9be032e5,Апрель,54.0,Юрист,43547.57,3617.6566666666663,1,4,9.0,3.0,5,4.0,1.0,616.74,27.564476859855947,20 г. 7 м.,No,365.49808304725633,,215.2827507389227,Хороший
3a9be032e5,Май,54.0,Юрист,43928.92,3603.606666666666,1,4,9.0,3.0,5,4.0,1.0,616.74,30.56390667024252,20 г. 8 м.,No,95.36697201324681,"Большие траты, большие платежи",438.6638617729322,Хороший
3a9be032e5,Июнь,54.0,Юрист,,3690.856666666666,1,4,9.0,3.0,8,4.0,1.0,616.74,27.992691323207808,20 г. 9 м.,No,235.83586739829414,"Малые траты, малые платежи",338.8349663878849,Хороший
3a9be032e5,Июль,54.0,Юрист,43775.19,,1,4,9.0,3.0,5,4.0,1.0,616.74,40.01550392318579,,No,,"Малые траты, средние платежи",366.3986288322892,Хороший
3a9be032e5,Август,54.0,Юрист,43609.46,3689.576666666666,1,4,9.0,3.0,5,6.0,1.0,616.74,38.05833829431009,20 г. 11 м.,No,289.41308445991416,"Малые траты, малые платежи",286.2977493262648,Хороший
3a9be032e5,Сентябрь,54.0,Юрист,43354.22,3633.856666666666,1,4,9.0,,4,4.0,1.0,616.74,30.281414562006645,21 г. 0 м.,No,65.80938450435747,"Большие траты, средние платежи",475.7414492818216,Обычный
f518361618,Февраль,33.0,Врач,81942.67,6893.12,3,7,6.0,3.0,15,,5.0,445.9,26.370751231851905,16 г. 8 м.,Yes,169.06090201272832,"Большие траты, большие платежи",595.5040534454376,Обычный
f518361618,Март,34.0,Врач,81907.89,6902.58,3,7,6.0,3.0,15,10.0,5.0,445.9,35.93908103591757,16 г. 9 м.,Yes,155.99168032194495,"Большие траты, большие платежи",607.863275136221,Обычный
f518361618,Апрель,34.0,Врач,82262.09000000001,6862.94,3,7,6.0,3.0,17,10.0,5.0,445.9,34.47176228267075,16 г. 10 м.,Yes,58.73500974960486,"Большие траты, большие платежи",701.9799457085611,Обычный
f518361618,Май,34.0,Врач,81668.17,6911.09,3,7,6.0,3.0,15,10.0,5.0,445.9,29.588324885090003,16 г. 11 м.,Yes,455.01379750943636,"Большие траты, малые платежи",328.30115794872955,Хороший
f518361618,Июнь,34.0,Врач,82366.77,,3,7,6.0,3.0,18,10.0,5.0,445.9,26.96428600922682,17 г. 0 м.,NM,172.16192577524689,"Большие траты, большие платежи",591.4730296829192,Обычный
f518361618,Июль,34.0,Врач,81616.7,6883.52,3,7,6.0,3.0,17,13.0,5.0,445.9,25.335968088328343,17 г. 1 м.,NM,480.2759546960978,"Малые траты, средние платежи",324.9490007620681,Обычный
f518361618,Август,34.0,Врач,,6869.83,3,7,6.0,3.0,18,10.0,5.0,445.9,28.64694974058756,17 г. 2 м.,Yes,156.9159438529066,"Большие траты, большие платежи",602.9390116052593,Обычный
f518361618,Сентябрь,34.0,Врач,82149.61,6847.89,3,7,6.0,3.0,17,10.0,5.0,445.9,30.464171963687047,17 г. 3 м.,Yes,115.81412363685328,"Большие траты, большие платежи",646.3508318213127,Обычный
d8df70e5e1,Февраль,50.0,Инженер,150571.83000000002,12838.58,1,7,6.0,2.0,17,,4.0,931.64,31.360392421486846,18 г. 1 м.,No,135.77058262796774,"Большие траты, большие платежи",1192.1983630761447,Обычный
d8df70e5e1,Март,50.0,Инженер,150594.24000000002,12846.39,1,7,6.0,2.0,14,1.0,4.0,931.64,33.96466702833457,18 г. 2 м.,No,,"Большие траты, большие платежи",1169.0677625085457,Обычный
d8df70e5e1,Апрель,50.0,Инженер,151050.57,12886.09,1,7,6.0,2.0,11,2.0,8.0,931.64,23.02035450546037,,No,1733.7004737831094,"Малые траты, малые платежи",,Обычный
d8df70e5e1,Май,50.0,Инженер,151033.26,12887.66,1,7,6.0,2.0,12,0.0,8.0,931.64,37.1011078940549,18 г. 4 м.,No,101.84291556519173,"Большие траты, большие платежи",1225.8060301389212,Плохой
d8df70e5e1,Июнь,,Инженер,150695.17,12848.92,1,7,6.0,2.0,17,0.0,8.0,931.64,35.74652477896647,18 г. 5 м.,No,309.5152378378588,"Большие траты, большие платежи",1018.4837078662537,Плохой
d8df70e5e1,Июль,50.0,Инженер,150395.0,12861.51,1,7,6.0,,14,0.0,8.0,931.64,32.65048784345187,18 г. 6 м.,No,152.4496825823555,"Большие траты, большие платежи",1171.7192631217572,Плохой
d8df70e5e1,Август,50.0,Инженер,150424.96000000002,12817.92,1,7,6.0,2.0,14,0.0,8.0,931.64,28.7858233631292,,No,502.29611529755755,"Малые траты, большие платежи",848.782830406555,Плохой
d8df70e5e1,Сентябрь,50.0,,151267.11000000002,,1,7,6.0,2.0,11,0.0,8.0,931.64,37.45219774808689,18 г. 8 м.,NM,247.95166352760597,"Большие траты, большие платежи",1078.9672821765066,Плохой
f286c0c5da,Февраль,52.0,Механик,141163.2,11755.503333333336,3,6,5.0,2.0,0,1.0,1.0,823.57,32.50142153120475,28 г. 5 м.,No,154.92905683557302,"Большие траты, большие платежи",1047.5131644960686,Обычный
f286c0c5da,Март,52.0,Механик,141016.42,11762.743333333337,3,6,5.0,2.0,0,1.0,1.0,823.57,31.82957470942985,28 г. 6 м.,No,501.6902888342752,"Большие траты, малые платежи",712.3319324973668,Обычный
f286c0c5da,Апрель,52.0,Механик,141015.94,,3,6,5.0,2.0,2,2.0,2.0,823.57,39.5506590395626,28 г. 7 м.,No,626.657326540677,"Малые траты, большие платежи",604.0548947909649,Обычный
f286c0c5da,Май,52.0,Механик,140536.17,10409.582477772654,3,6,5.0,2.0,0,1.0,2.0,823.57,43.25420401005093,28 г. 8 м.,No,,"Большие траты, большие платежи",1031.6924915091915,Хороший
f286c0c5da,Июнь,52.0,Механик,140701.47,10344.162477772654,3,6,5.0,2.0,0,,,823.57,31.793283763029585,28 г. 9 м.,No,634.9637376458094,,598.3784836858325,Хороший
f286c0c5da,Июль,,Механик,140998.02000000002,10353.602477772654,3,6,5.0,2.0,3,3.0,2.0,823.57,27.4141749904408,28 г. 10 м.,No,334.0992188807048,"Малые траты, большие платежи",892.2730024509373,Хороший
f286c0c5da,Август,52.0,Механик,,10370.872477772653,3,6,5.0,2.0,0,1.0,2.0,823.57,29.746437097263964,28 г. 11 м.,NM,152.89929844828004,"Большие траты, большие платежи",1045.9229228833622,Хороший
f286c0c5da,Сентябрь,52.0,Механик,140271.95,10424.372477772653,3,6,5.0,2.0,0,2.0,2.0,823.57,34.74797759530613,29 г. 0 м.,No,163.37153782431682,"Большие траты, средние платежи",1045.2306835073252,Хороший
fc431e3df3,Февраль,38.0,Бухгалтер,29613.07,2391.45,4,3,31.0,2.0,23,16.0,11.0,2438.57,32.10002679397484,,NM,204.34393487980273,"Малые траты, большие платежи",246.93267718608308,Плохой
fc431e3df3,Март,38.0,Бухгалтер,29209.92,2362.51,4,3,31.0,2.0,23,18.0,11.0,2438.57,28.17324775869493,15 г. 10 м.,Yes,,"Малые траты, малые платежи",322.9505220071252,Обычный
fc431e3df3,Апрель,38.0,Бухгалтер,29253.739999999998,2365.9900000000002,4,3,31.0,2.0,21,21.0,11.0,2438.57,25.163822965918552,15 г. 11 м.,Yes,197.17942369101144,"Малые траты, средние платежи",271.4571883748744,Плохой
fc431e3df3,Май,38.0,Бухгалтер,,,4,3,31.0,2.0,27,18.0,11.0,2438.57,33.15026844399625,,Yes,26.910130847244496,"Большие траты, средние платежи",405.5664812186413,Обычный
fc431e3df3,Июнь,38.0,Бухгалтер,29021.78,2306.78,4,3,31.0,2.0,21,,11.0,2438.57,34.41386758156509,16 г. 1 м.,Yes,,"Малые траты, малые платежи",211.75977109475903,Плохой
fc431e3df3,Июль,38.0,Бухгалтер,29019.239999999998,2354.97,4,3,31.0,2.0,24,18.0,11.0,2438.57,30.708890335373987,,Yes,78.31945540922602,"Большие траты, средние платежи",354.8671566566598,Плохой
fc431e3df3,Август,38.0,Бухгалтер,29931.91,2390.86,4,3,31.0,2.0,23,18.0,11.0,2438.57,36.00974233004943,,Yes,92.06322439768174,"Малые траты, малые платежи",388.5333876682041,Плохой
fc431e3df3,Сентябрь,38.0,Бухгалтер,29508.359999999997,,4,3,,2.0,23,18.0,11.0,2438.57,32.39360388919189,16 г. 4 м.,Yes,197.6379449231043,"Малые траты, большие платежи",259.87866714278147,Плохой
eb029f80ae,Февраль,41.0,Учитель,14361.935,998.2387500000001,7,7,19.0,,21,,5.0,,23.70360025207254,17 г. 11 м.,Yes,125.38320445395912,"Малые траты, малые платежи",250.6857814152464,Обычный
eb029f80ae,Март,,Учитель,13956.035,957.08875,7,7,19.0,1.0,17,15.0,5.0,125.33,26.411144407419737,,Yes,33.14380254534095,"Большие траты, малые платежи",308.3351833238645,Плохой
eb029f80ae,Апрель,41.0,Учитель,13981.835,983.93875,7,7,19.0,1.0,21,13.0,5.0,125.33,30.84217377493256,,Yes,45.0483946237236,"Малые траты, большие платежи",309.31059124548176,Обычный
eb029f80ae,Май,41.0,Учитель,14199.824999999999,950.1187500000001,7,7,19.0,1.0,18,15.0,5.0,125.33,30.139764405971626,18 г. 2 м.,Yes,32.84624984971599,"Малые траты, средние платежи",328.04273601948955,Обычный
eb029f80ae,Июнь,41.0,Учитель,13821.615,908.65875,7,7,19.0,1.0,21,15.0,5.0,125.33,26.038003401864767,18 г. 3 м.,Yes,44.44316915515849,"Малые траты, малые платежи",329.14581671404704,Обычный
eb029f80ae,Июль,41.0,Учитель,14535.044999999998,986.42875,7,7,19.0,1.0,21,15.0,5.0,125.33,32.841954328464084,18 г. 4 м.,Yes,74.8108797667419,"Малые траты, средние платежи",292.2881061024636,Обычный
eb029f80ae,Август,41.0,Учитель,14216.394999999999,908.7587500000001,7,7,19.0,1.0,24,18.0,5.0,125.33,35.692399805187506,18 г. 5 м.,Yes,83.55703387404294,"Малые траты, средние платежи",285.1119519951625,Обычный
eb029f80ae,Сентябрь,41.0,Учитель,13622.115,956.15875,7,858,19.0,1.0,21,18.0,5.0,125.33,38.88318904668608,18 г. 6 м.,Yes,89.1844210615168,"Малые траты, средние платежи",278.5245648076887,Обычный
a91377bfed,Февраль,28.0,Медиаменеджер,64304.15,5631.913333333334,6,5,20.0,7.0,18,21.0,7.0,1413.88,38.31652650005513,12 г. 4 м.,Yes,556.5110924305636,"Малые траты, малые платежи",15.649017084929085,Плохой
a91377bfed,Март,28.0,Медиаменеджер,64972.48,5669.8133333333335,6,5,20.0,7.0,18,20.0,7.0,1413.88,26.30010781404992,12 г. 5 м.,Yes,203.78881886166104,"Большие траты, средние платежи",328.0312906538317,Плохой
a91377bfed,Апрель,28.0,Медиаменеджер,64357.64,5603.493333333334,6,5,20.0,7.0,18,21.0,7.0,1413.88,39.35854382342869,12 г. 6 м.,Yes,184.92611979217838,"Большие траты, средние платежи",338.5439897233144,Обычный
a91377bfed,Май,29.0,Медиаменеджер,64411.41,5604.5233333333335,6,5,20.0,7.0,19,20.0,7.0,1413.88,27.755152294522123,12 г. 7 м.,Yes,571.9615678332317,"Малые траты, средние платежи",,Плохой
a91377bfed,Июнь,29.0,Медиаменеджер,64646.380000000005,5608.883333333333,6,5,20.0,7.0,22,20.0,7.0,1413.88,35.38183550908256,12 г. 8 м.,Yes,75.86538544040232,"Большие траты, средние платежи",455.6247240750904,Плохой
a91377bfed,Июль,29.0,Медиаменеджер,64829.130000000005,,6,5,20.0,7.0,18,20.0,7.0,1413.88,36.242233264703216,12 г. 9 м.,Yes,323.38491830013163,"Малые траты, малые платежи",242.10519121536112,Плохой
a91377bfed,Август,,Медиаменеджер,64236.44,5662.263333333333,6,5,20.0,7.0,21,22.0,7.0,1413.88,36.2846746488159,12 г. 10 м.,Yes,,"Малые траты, большие платежи",77.18043760734412,Обычный
a91377bfed,Сентябрь,29.0,Медиаменеджер,64714.35,5605.623333333334,6,5,20.0,7.0,18,20.0,7.0,1413.88,36.820803266470726,12 г. 11 м.,Yes,185.6116814331773,"Большие траты, средние платежи",340.82842808231527,Обычный
0902b98015,Февраль,32.0,,90343.78000000001,7513.363333333334,3,4,11.0,4.0,13,17.0,3.0,1023.49,33.04466668769569,15 г. 10 м.,Yes,302.580146082398,"Малые траты, средние платежи",510.22721392606167,Обычный
0902b98015,Март,32.0,Журналист,90132.97,7509.623333333334,3,4,11.0,4.0,13,,,1023.49,37.90613198893472,15 г. 11 м.,NM,70.87702625127837,"Большие траты, большие платежи",702.1203337571812,Обычный
0902b98015,Апрель,32.0,Журналист,90366.91,,3,4,11.0,4.0,8,16.0,6.0,,27.350623533367205,16 г. 0 м.,Yes,174.05197062291646,"Большие траты, большие платежи",605.1953893855432,Обычный
0902b98015,Май,,Журналист,,7471.3133333333335,3,4,11.0,4.0,13,16.0,6.0,1023.49,25.47958964336266,,Yes,746.3889381715896,"Малые траты, малые платежи",86.25842183687006,Обычный
0902b98015,Июнь,,Журналист,90123.34000000001,,3,4,11.0,4.0,14,19.0,6.0,1023.49,29.57064534188329,16 г. 2 м.,Yes,59.757729180663006,"Большие траты, большие платежи",716.2196308277968,Обычный
0902b98015,Июль,32.0,Журналист,89930.89,7502.503333333334,3,4,11.0,4.0,13,,6.0,1023.49,31.6581029483232,,Yes,313.86208875216164,"Большие траты, средние платежи",474.6352712562981,Обычный
0902b98015,Август,32.0,Журналист,89799.52,,3,4,11.0,4.0,13,,6.0,1023.49,24.614729838201583,16 г. 4 м.,Yes,,"Малые траты, средние платежи",53.77673294172678,Обычный
0902b98015,Сентябрь,32.0,Журналист,90355.68000000001,,3,4,11.0,4.0,14,16.0,6.0,1023.49,34.041122104740246,16 г. 5 м.,NM,116.58947765380802,"Большие траты, средние платежи",668.3878823546518,Обычный
0990245f65,Февраль,33.0,Разработчик,110802.70000000001,9312.9,7,6,7.0,0.0,29,15.0,2.0,1440.03,30.856224450907675,22 г. 10 м.,NM,,,949.4811828070683,Обычный
0990245f65,Март,33.0,Разработчик,110822.85,9315.23,7,6,7.0,0.0,29,,2.0,1440.03,30.98387029758813,22 г. 11 м.,No,575.2551175982186,"Большие траты, малые платежи",612.8948824017816,Обычный
0990245f65,Апрель,34.0,,110130.99,9342.57,7,6,7.0,0.0,29,17.0,2.0,1440.03,42.155218682714136,23 г. 0 м.,No,177.8139903313634,"Большие траты, большие платежи",992.1460096686368,Обычный
0990245f65,Май,34.0,Разработчик,110973.11,9314.9,7,6,7.0,0.0,29,20.0,2.0,1440.03,28.35691603123287,23 г. 1 м.,No,708.3560561017171,"Малые траты, большие платежи",493.55394389828314,Обычный
0990245f65,Июнь,34.0,Разработчик,110874.24,9333.88,7,6,7.0,0.0,24,17.0,2.0,1440.03,37.47629624844789,23 г. 2 м.,No,547.5141012008788,"Малые траты, средние платежи",661.5258987991213,Обычный
0990245f65,Июль,34.0,Разработчик,110971.58,9352.73,7,1098,7.0,0.0,27,,3.0,1440.03,30.732737315654184,23 г. 3 м.,NM,,"Большие траты, большие платежи",982.3027428017838,Обычный
0990245f65,Август,34.0,Разработчик,110476.25,9377.849999999999,7,6,7.0,0.0,33,15.0,3.0,1440.03,36.27246246308096,23 г. 4 м.,No,802.5135471096863,"Малые траты, средние платежи",409.8164528903139,Обычный
0990245f65,Сентябрь,34.0,,110569.54000000001,9355.5,7,6,7.0,0.0,28,17.0,3.0,1440.03,41.78880857734549,23 г. 5 м.,No,,"Большие траты, средние платежи",838.1125570395563,Обычный
4068704cfc,Февраль,42.0,Архитектор,22248.22,2098.2866666666664,6,7,12.0,,3,12.0,7.0,1202.86,26.50704765096677,,Yes,83.96231567733132,"Большие траты, средние платежи",321.37906613515077,Обычный
4068704cfc,Март,,Архитектор,21767.15,2047.5766666666666,6,7,12.0,5.0,7,10.0,7.0,1202.86,25.89844389142366,13 г. 5 м.,Yes,203.4941576020313,"Малые траты, малые платежи",238.40722421045086,Обычный
4068704cfc,Апрель,42.0,Архитектор,22108.050000000003,2100.5966666666664,6,7,12.0,5.0,7,,7.0,1202.86,37.7411191717956,13 г. 6 м.,Yes,153.1945871474204,"Малые траты, малые платежи",283.57679466506175,Обычный
4068704cfc,Май,42.0,Архитектор,21945.83,2071.2466666666664,6,7,,5.0,7,10.0,7.0,1202.86,26.38924621895425,13 г. 7 м.,Yes,87.23888774261387,"Большие траты, средние платежи",317.9424940698683,Обычный
4068704cfc,Июнь,43.0,Архитектор,22421.59,2051.0266666666666,6,7,12.0,5.0,7,11.0,7.0,1202.86,22.541812416253663,13 г. 8 м.,Yes,22.187859967238165,"Большие траты, большие платежи",370.233521845244,Хороший
4068704cfc,Июль,43.0,Архитектор,21905.91,,6,7,12.0,5.0,7,,7.0,1202.86,23.52124588017408,13 г. 9 м.,Yes,260.7340769939348,"Малые траты, малые платежи",185.07730481854745,Хороший
4068704cfc,Август,43.0,,21725.97,2048.3666666666663,6,7,12.0,,5,10.0,7.0,1202.86,37.421282185059205,13 г. 10 м.,Yes,78.75588934932303,"Малые траты, средние платежи",354.83549246315914,Обычный
4068704cfc,Сентябрь,,Архитектор,21852.600000000002,2037.4266666666665,6,7,12.0,5.0,7,10.0,7.0,1202.86,35.76662593512621,,Yes,109.27274630866584,"Малые траты, малые платежи",328.51863550381637,Обычный
582e9f29cd,Февраль,34.0,Писатель,33704.21,2527.7574999999997,3,4,6.0,1.0,23,10.0,1.0,736.71,34.898040575408125,22 г. 3 м.,No,280.87717290300384,"Малые траты, малые платежи",238.2614373897414,Плохой
582e9f29cd,Март,34.0,Писатель,33715.799999999996,,3,4,6.0,1.0,22,11.0,1.0,736.71,28.46347197322433,22 г. 4 м.,No,92.95320954415772,"Большие траты, средние платежи",394.4354007485875,Обычный
582e9f29cd,Апрель,34.0,Писатель,33682.409999999996,2550.8574999999996,3,4,6.0,1.0,23,8.0,1.0,736.71,39.16620837899039,22 г. 5 м.,No,84.55680419172981,"Малые траты, средние платежи",430.3818061010154,Плохой
582e9f29cd,Май,34.0,Писатель,33447.38,2551.0074999999997,3,4,,1.0,21,10.0,3.0,736.71,38.79776722091764,22 г. 6 м.,No,165.74853260805585,,361.3600776846894,Плохой
582e9f29cd,Июнь,34.0,Писатель,33609.88,,3,4,6.0,1.0,23,8.0,3.0,736.71,26.736192900104605,22 г. 7 м.,No,24.20510575770081,,452.8735045350444,Плохой
582e9f29cd,Июль,,Писатель,33376.02,2566.2875,3,4,6.0,1.0,23,8.0,3.0,736.71,36.671484573847,22 г. 8 м.,No,34.81657285068023,"Большие траты, большие платежи",436.61203744206495,Плохой
582e9f29cd,Август,35.0,Писатель,33695.57,2551.1175,3,4,6.0,1.0,23,13.0,3.0,736.71,26.689741879405,22 г. 9 м.,No,141.84424716639558,"Малые траты, малые платежи",384.8243631263496,Плохой
582e9f29cd,Сентябрь,35.0,,33396.82,2525.1375,3,4,6.0,1.0,21,10.0,3.0,736.71,24.829173441856195,22 г. 10 м.,NM,118.70835814133885,"Большие траты, малые платежи",378.3602521514064,Плохой
23e1264b5c,Февраль,28.0,Врач,18030.31,1571.7833333333333,375,7,15.0,7.0,35,19.0,9.0,2678.15,30.564881205694117,7 г. 9 м.,NM,140.77949340541736,"Малые траты, малые платежи",213.37945227651386,Плохой
